"Analysis","Method","Effect","Strata","Cutpoint","TV.age","Outcome","Doubly.robust","Covariates","Missing","Order","Sample.weights","Attention.cutpoint","Estimate","StdErr","p"
"PSA","IPTW","ATT",NA,"20/80","~1.5","Raw","Yes","Expanded","trees",NA,NA,NA,0.014495197608345,0.0340730492904326,0.670624466770128
"PSA","IPTW","ATT",NA,"20/80","~1.5","Raw","Yes","Expanded","trees",NA,"Sample weights",NA,-0.0161097921840351,0.0393570700586793,0.682388628111682
"PSA","IPTW","ATT",NA,"20/80","~1.5","Within-sex SS","No","Expanded","trees",NA,NA,NA,-1.47429856763921,1.17106016118636,0.208317358472354
"PSA","IPTW","ATT",NA,"20/80","~1.5","Within-sex SS","No","Expanded","trees",NA,"Sample weights",NA,-0.409625097450934,1.25660802653367,0.744503776831445
"PSA","IPTW","ATT",NA,"20/80","~1.5","Within-sex SS","Yes","Expanded","trees",NA,NA,NA,-1.67033683995621,1.20347032982451,0.165469552368387
"PSA","IPTW","ATT",NA,"20/80","~1.5","Within-sex SS","Yes","Expanded","trees",NA,"Sample weights",NA,-0.665438789993847,1.34514169048729,0.620923134730447
"PSA","IPTW","ATE",NA,"20/80","~3","Raw","No","Expanded","trees",NA,NA,NA,-0.0675103400240494,0.0305926478720036,0.0275953457168967
"PSA","IPTW","ATE",NA,"20/80","~3","Raw","No","Expanded","trees",NA,"Sample weights",NA,-0.114409543475261,0.0382024713554345,0.00282487628355556
"PSA","IPTW","ATE",NA,"20/80","~3","Raw","Yes","Expanded","trees",NA,NA,NA,-0.0660044828401545,0.0338043818121956,0.0512510508122277
"PSA","IPTW","ATE",NA,"20/80","~3","Raw","Yes","Expanded","trees",NA,"Sample weights",NA,-0.0920660684947802,0.0428806060059167,0.0321154124151638
"PSA","IPTW","ATE",NA,"20/80","~3","Within-sex SS","No","Expanded","trees",NA,NA,NA,1.33991141209385,1.04015310022233,0.198034435573931
"PSA","IPTW","ATE",NA,"20/80","~3","Within-sex SS","No","Expanded","trees",NA,"Sample weights",NA,2.88712291255171,1.26506676353437,0.0227264873615504
"PSA","IPTW","ATE",NA,"20/80","~3","Within-sex SS","Yes","Expanded","trees",NA,NA,NA,1.35925548648976,1.13036334404602,0.229564648108941
"PSA","IPTW","ATE",NA,"20/80","~3","Within-sex SS","Yes","Expanded","trees",NA,"Sample weights",NA,2.0235885034107,1.38021789968934,0.143044550094488
"PSA","IPTW","ATT",NA,"20/80","~3","Raw","No","Expanded","trees",NA,NA,NA,-0.0457935928617967,0.0349392938039121,0.190322401104305
"PSA","IPTW","ATT",NA,"20/80","~3","Raw","No","Expanded","trees",NA,"Sample weights",NA,-0.110020080284066,0.0376308549563145,0.00355022987646869
"PSA","IPTW","ATT",NA,"20/80","~3","Raw","Yes","Expanded","trees",NA,NA,NA,-0.0573742031018979,0.0393667845730811,0.145450306896204
"PSA","IPTW","ATT",NA,"20/80","~3","Raw","Yes","Expanded","trees",NA,"Sample weights",NA,-0.119810116054854,0.0429234818115423,0.00539463226938608
"PSA","IPTW","ATT",NA,"20/80","~3","Within-sex SS","No","Expanded","trees",NA,NA,NA,0.348205892554717,1.13844428105009,0.759785871478144
"PSA","IPTW","ATT",NA,"20/80","~3","Within-sex SS","No","Expanded","trees",NA,"Sample weights",NA,2.4337306375595,1.22425072828475,0.0471419827584436
"PSA","IPTW","ATT",NA,"20/80","~3","Within-sex SS","Yes","Expanded","trees",NA,NA,NA,0.652789519634837,1.28390763133877,0.611309971724612
"PSA","IPTW","ATT",NA,"20/80","~3","Within-sex SS","Yes","Expanded","trees",NA,"Sample weights",NA,2.56723698492053,1.38124635259644,0.0635103245627416
"PSA","IPTW","ATE",NA,"30/70","~1.5","Raw","No","Original","trees",NA,NA,NA,-0.0166388820532171,0.0264413489261352,0.529277458521741
"PSA","IPTW","ATE",NA,"30/70","~1.5","Raw","No","Original","trees",NA,"Sample weights",NA,-0.0547990428846107,0.0327773430342415,0.0947885591207657
"PSA","IPTW","ATE",NA,"30/70","~1.5","Raw","Yes","Original","trees",NA,NA,NA,-0.0116726495531795,0.0285986484136314,0.683231278368412
"PSA","IPTW","ATE",NA,"30/70","~1.5","Raw","Yes","Original","trees",NA,"Sample weights",NA,-0.0388823649792142,0.0369820601142126,0.29328720717195
"PSA","IPTW","ATE",NA,"30/70","~1.5","Within-sex SS","No","Original","trees",NA,NA,NA,-0.249280913785977,0.897424042511587,0.781230149303545
"PSA","IPTW","ATE",NA,"30/70","~1.5","Within-sex SS","No","Original","trees",NA,"Sample weights",NA,0.8590212891857,1.06430368322448,0.419744721262492
"PSA","IPTW","ATE",NA,"30/70","~1.5","Within-sex SS","Yes","Original","trees",NA,NA,NA,-0.537858497820708,0.961491050641543,0.575991659276131
"PSA","IPTW","ATE",NA,"30/70","~1.5","Within-sex SS","Yes","Original","trees",NA,"Sample weights",NA,0.315324063568784,1.17285435799595,0.788089372923799
"PSA","IPTW","ATT",NA,"30/70","~1.5","Raw","No","Original","trees",NA,NA,NA,0.0049018590692493,0.0296860895308836,0.86887228094344
"PSA","IPTW","ATT",NA,"30/70","~1.5","Raw","No","Original","trees",NA,"Sample weights",NA,-0.0169458758861045,0.0323161933323354,0.600103901422888
"PSA","IPTW","ATT",NA,"30/70","~1.5","Raw","Yes","Original","trees",NA,NA,NA,0.00445111933551894,0.0298460467002602,0.881471585818687
"PSA","IPTW","ATT",NA,"30/70","~1.5","Raw","Yes","Original","trees",NA,"Sample weights",NA,-0.0133509261611697,0.0329376831093834,0.685301171948716
"PSA","IPTW","ATT",NA,"30/70","~1.5","Within-sex SS","No","Original","trees",NA,NA,NA,-0.906841991041435,1.06018969511523,0.392510468884553
"PSA","IPTW","ATT",NA,"30/70","~1.5","Within-sex SS","No","Original","trees",NA,"Sample weights",NA,-0.0904723418206807,1.17554514904505,0.938665593151251
"PSA","IPTW","ATT",NA,"30/70","~1.5","Within-sex SS","Yes","Original","trees",NA,NA,NA,-1.14021732681842,1.10127126743614,0.300712964308839
"PSA","IPTW","ATT",NA,"30/70","~1.5","Within-sex SS","Yes","Original","trees",NA,"Sample weights",NA,-0.30083810008442,1.22423833189017,0.805930616417919
"PSA","IPTW","ATE",NA,"30/70","~3","Raw","No","Original","trees",NA,NA,NA,-0.0554684324704858,0.0228000321627739,0.0151055609361175
"PSA","IPTW","ATE",NA,"30/70","~3","Raw","No","Original","trees",NA,"Sample weights",NA,-0.0776606279063501,0.0264740547825499,0.00340633385232039
"PSA","IPTW","ATE",NA,"30/70","~3","Raw","Yes","Original","trees",NA,NA,NA,-0.0449341336193916,0.0233514652488234,0.0545417635337332
"PSA","IPTW","ATE",NA,"30/70","~3","Raw","Yes","Original","trees",NA,"Sample weights",NA,-0.0588330979845866,0.0277065320938558,0.033906362590992
"PSA","IPTW","ATE",NA,"30/70","~3","Within-sex SS","No","Original","trees",NA,NA,NA,1.32978802519762,0.805572558175411,0.0990194378154245
"PSA","IPTW","ATE",NA,"30/70","~3","Within-sex SS","No","Original","trees",NA,"Sample weights",NA,2.21254192659224,0.930196868879445,0.0175148771561558
"PSA","IPTW","ATE",NA,"30/70","~3","Within-sex SS","Yes","Original","trees",NA,NA,NA,0.841640459899289,0.824355770815678,0.307463966898331
"PSA","IPTW","ATE",NA,"30/70","~3","Within-sex SS","Yes","Original","trees",NA,"Sample weights",NA,1.43329767488786,0.965723375721623,0.138011569209044
"PSA","IPTW","ATT",NA,"30/70","~3","Raw","No","Original","trees",NA,NA,NA,-0.0451257073782826,0.0258560947026254,0.0811572513052303
"PSA","IPTW","ATT",NA,"30/70","~3","Raw","No","Original","trees",NA,"Sample weights",NA,-0.0786770569486479,0.0270556861114936,0.00369492458783943
"PSA","IPTW","ATT",NA,"30/70","~3","Raw","Yes","Original","trees",NA,NA,NA,-0.050401473754751,0.0259756931120673,0.0525553257123077
"PSA","IPTW","ATT",NA,"30/70","~3","Raw","Yes","Original","trees",NA,"Sample weights",NA,-0.0800052193771087,0.0279445429808924,0.00426383851128983
"PSA","IPTW","ATT",NA,"30/70","~3","Within-sex SS","No","Original","trees",NA,NA,NA,0.734080210791076,0.892314863543401,0.41083778971114
"PSA","IPTW","ATT",NA,"30/70","~3","Within-sex SS","No","Original","trees",NA,"Sample weights",NA,1.98989079885681,0.9089334773476,0.0287446734627309
"PSA","IPTW","ATT",NA,"30/70","~3","Within-sex SS","Yes","Original","trees",NA,NA,NA,0.745718862288594,0.884858306401023,0.3995233545608
"PSA","IPTW","ATT",NA,"30/70","~3","Within-sex SS","Yes","Original","trees",NA,"Sample weights",NA,1.89727349494958,0.91798466891794,0.0389561077582637
"PSA","IPTW","ATE",NA,"30/70","~1.5","Raw","No","Expanded","trees",NA,NA,NA,-0.0157773851730475,0.0260821984046082,0.545342311164192
"PSA","IPTW","ATE",NA,"30/70","~1.5","Raw","No","Expanded","trees",NA,"Sample weights",NA,-0.0519634134398936,0.0325414471082566,0.110540311338162
"PSA","IPTW","ATE",NA,"30/70","~1.5","Raw","Yes","Expanded","trees",NA,NA,NA,-0.00761247102891558,0.0282201223923863,0.787394830365581
"PSA","IPTW","ATE",NA,"30/70","~1.5","Raw","Yes","Expanded","trees",NA,"Sample weights",NA,-0.0316840800305186,0.0367893467761792,0.389277614867614
"PSA","IPTW","ATE",NA,"30/70","~1.5","Within-sex SS","No","Expanded","trees",NA,NA,NA,-0.261685147527101,0.890632173185596,0.768942694313783
"PSA","IPTW","ATE",NA,"30/70","~1.5","Within-sex SS","No","Expanded","trees",NA,"Sample weights",NA,0.806654790684313,1.05170670862017,0.443223187080099
"PSA","IPTW","ATE",NA,"30/70","~1.5","Within-sex SS","Yes","Expanded","trees",NA,NA,NA,-0.631739207745875,0.955735773667305,0.508738650207098
"PSA","IPTW","ATE",NA,"30/70","~1.5","Within-sex SS","Yes","Expanded","trees",NA,"Sample weights",NA,0.0599432070416342,1.15808343860782,0.958727852374217
"PSA","IPTW","ATT",NA,"30/70","~1.5","Raw","No","Expanded","trees",NA,NA,NA,0.00638392377740456,0.0299353936747693,0.831159538611868
"PSA","IPTW","ATT",NA,"30/70","~1.5","Raw","No","Expanded","trees",NA,"Sample weights",NA,-0.0156963555433519,0.032393228375284,0.628070929695111
"PSA","IPTW","ATT",NA,"30/70","~1.5","Raw","Yes","Expanded","trees",NA,NA,NA,0.003516596851502,0.0294898570816293,0.905098484821501
"PSA","IPTW","ATT",NA,"30/70","~1.5","Raw","Yes","Expanded","trees",NA,"Sample weights",NA,-0.0125446322978865,0.0337259321086345,0.709987731192124
"PSA","IPTW","ATT",NA,"30/70","~1.5","Within-sex SS","No","Expanded","trees",NA,NA,NA,-0.956929977702531,1.05512469418023,0.364609012853517
"PSA","IPTW","ATT",NA,"30/70","~1.5","Within-sex SS","No","Expanded","trees",NA,"Sample weights",NA,-0.131345840880028,1.14384153089282,0.908598629358329
"PSA","IPTW","ATT",NA,"30/70","~1.5","Within-sex SS","Yes","Expanded","trees",NA,NA,NA,-1.10886291834278,1.07497089803883,0.302498592102756
"PSA","IPTW","ATT",NA,"30/70","~1.5","Within-sex SS","Yes","Expanded","trees",NA,"Sample weights",NA,-0.355758610547795,1.2199267050348,0.770624756347823
"PSA","IPTW","ATE",NA,"30/70","~3","Raw","No","Expanded","trees",NA,NA,NA,-0.0542359889899656,0.0228263393490623,0.01763343494441
"PSA","IPTW","ATE",NA,"30/70","~3","Raw","No","Expanded","trees",NA,"Sample weights",NA,-0.0770798105108592,0.0260774196012831,0.00317045026587705
"PSA","IPTW","ATE",NA,"30/70","~3","Raw","Yes","Expanded","trees",NA,NA,NA,-0.0389089505175866,0.0244558893618124,0.111875049987564
"PSA","IPTW","ATE",NA,"30/70","~3","Raw","Yes","Expanded","trees",NA,"Sample weights",NA,-0.0507281321105567,0.0280122489217316,0.0704009190690178
"PSA","IPTW","ATE",NA,"30/70","~3","Within-sex SS","No","Expanded","trees",NA,NA,NA,1.27592162039934,0.805431564264461,0.113389000127251
"PSA","IPTW","ATE",NA,"30/70","~3","Within-sex SS","No","Expanded","trees",NA,"Sample weights",NA,2.14985557117005,0.927929193344361,0.0206584017945085
"PSA","IPTW","ATE",NA,"30/70","~3","Within-sex SS","Yes","Expanded","trees",NA,NA,NA,0.697725891301236,0.867805327655073,0.421550763634652
"PSA","IPTW","ATE",NA,"30/70","~3","Within-sex SS","Yes","Expanded","trees",NA,"Sample weights",NA,1.14044613428418,0.996961317001995,0.252886167569983
"PSA","IPTW","ATT",NA,"30/70","~3","Raw","No","Expanded","trees",NA,NA,NA,-0.044354807866772,0.0259966994127853,0.0881969780161029
"PSA","IPTW","ATT",NA,"30/70","~3","Raw","No","Expanded","trees",NA,"Sample weights",NA,-0.0817456647061054,0.0265958191654164,0.00215537877407336
"PSA","IPTW","ATT",NA,"30/70","~3","Raw","Yes","Expanded","trees",NA,NA,NA,-0.0315760300629674,0.0284528305934087,0.26733198815081
"PSA","IPTW","ATT",NA,"30/70","~3","Raw","Yes","Expanded","trees",NA,"Sample weights",NA,-0.0615633789179479,0.0296848436971448,0.0383115691186375
"PSA","IPTW","ATT",NA,"30/70","~3","Within-sex SS","No","Expanded","trees",NA,NA,NA,0.724656235350785,0.887485261885668,0.414339049038764
"PSA","IPTW","ATT",NA,"30/70","~3","Within-sex SS","No","Expanded","trees",NA,"Sample weights",NA,2.06719201049318,0.90044032873555,0.0218388158609271
"PSA","IPTW","ATT",NA,"30/70","~3","Within-sex SS","Yes","Expanded","trees",NA,NA,NA,0.12484951250453,0.961990857069891,0.89676174255123
"PSA","IPTW","ATT",NA,"30/70","~3","Within-sex SS","Yes","Expanded","trees",NA,"Sample weights",NA,1.16817283469206,0.978140301646255,0.232620203310749
"PSA","IPTW","ATE",NA,"40/60","~1.5","Raw","No","Original","trees",NA,NA,NA,-0.00237889040789301,0.0221938511894233,0.914653359587652
"PSA","IPTW","ATE",NA,"40/60","~1.5","Raw","No","Original","trees",NA,"Sample weights",NA,-0.0357335435079252,0.0261950689817592,0.172706665093938
"PSA","IPTW","ATE",NA,"40/60","~1.5","Raw","Yes","Original","trees",NA,NA,NA,0.00699150827422986,0.0236743880333804,0.767790081026508
"PSA","IPTW","ATE",NA,"40/60","~1.5","Raw","Yes","Original","trees",NA,"Sample weights",NA,-0.0178225045869873,0.0288545164719053,0.536886708807153
"PSA","IPTW","ATE",NA,"40/60","~1.5","Within-sex SS","No","Original","trees",NA,NA,NA,-0.602101941025194,0.759200302726244,0.427847630597481
"PSA","IPTW","ATE",NA,"40/60","~1.5","Within-sex SS","No","Original","trees",NA,"Sample weights",NA,0.358021483312092,0.87934216845021,0.683952333564491
"PSA","IPTW","ATE",NA,"40/60","~1.5","Within-sex SS","Yes","Original","trees",NA,NA,NA,-0.977493833197995,0.815191598030877,0.230680360841648
"PSA","IPTW","ATE",NA,"40/60","~1.5","Within-sex SS","Yes","Original","trees",NA,"Sample weights",NA,-0.224883881127395,0.957319934164395,0.814310896336038
"PSA","IPTW","ATT",NA,"40/60","~1.5","Raw","No","Original","trees",NA,NA,NA,0.0219566869634876,0.024973942508782,0.379425997739852
"PSA","IPTW","ATT",NA,"40/60","~1.5","Raw","No","Original","trees",NA,"Sample weights",NA,-0.000522412767010521,0.0278434640508823,0.985032780062393
"PSA","IPTW","ATT",NA,"40/60","~1.5","Raw","Yes","Original","trees",NA,NA,NA,0.0241330036607906,0.024887331880218,0.332355374513284
"PSA","IPTW","ATT",NA,"40/60","~1.5","Raw","Yes","Original","trees",NA,"Sample weights",NA,0.00506555177415057,0.0280511424231001,0.856719220164009
"PSA","IPTW","ATT",NA,"40/60","~1.5","Within-sex SS","No","Original","trees",NA,NA,NA,-1.36264487129352,0.864966570132205,0.115360149489848
"PSA","IPTW","ATT",NA,"40/60","~1.5","Within-sex SS","No","Original","trees",NA,"Sample weights",NA,-0.59163157042634,0.969362355585827,0.541725981554216
"PSA","IPTW","ATT",NA,"40/60","~1.5","Within-sex SS","Yes","Original","trees",NA,NA,NA,-1.60271450530948,0.884565441866531,0.0702082028785603
"PSA","IPTW","ATT",NA,"40/60","~1.5","Within-sex SS","Yes","Original","trees",NA,"Sample weights",NA,-0.83804821239543,0.989028411290137,0.396939062190724
"PSA","IPTW","ATE",NA,"40/60","~3","Raw","No","Original","trees",NA,NA,NA,-0.0549161475932226,0.0203979454325282,0.00716788564745495
"PSA","IPTW","ATE",NA,"40/60","~3","Raw","No","Original","trees",NA,"Sample weights",NA,-0.0799291402279014,0.0233667036409574,0.000639693414795767
"PSA","IPTW","ATE",NA,"40/60","~3","Raw","Yes","Original","trees",NA,NA,NA,-0.0448031557406985,0.0201677884792989,0.0264585977069859
"PSA","IPTW","ATE",NA,"40/60","~3","Raw","Yes","Original","trees",NA,"Sample weights",NA,-0.0627398363022593,0.0232876009043189,0.00713283401392055
"PSA","IPTW","ATE",NA,"40/60","~3","Within-sex SS","No","Original","trees",NA,NA,NA,1.49862960498753,0.715042176988081,0.0362464701776313
"PSA","IPTW","ATE",NA,"40/60","~3","Within-sex SS","No","Original","trees",NA,"Sample weights",NA,2.38721880857994,0.823262338841834,0.00378454342469388
"PSA","IPTW","ATE",NA,"40/60","~3","Within-sex SS","Yes","Original","trees",NA,NA,NA,1.1875200840923,0.727413504248398,0.102774356787796
"PSA","IPTW","ATE",NA,"40/60","~3","Within-sex SS","Yes","Original","trees",NA,"Sample weights",NA,1.93056146926999,0.836352852989226,0.0211143563648721
"PSA","IPTW","ATT",NA,"40/60","~3","Raw","No","Original","trees",NA,NA,NA,-0.0469173048318762,0.0228935125348554,0.0405808364490999
"PSA","IPTW","ATT",NA,"40/60","~3","Raw","No","Original","trees",NA,"Sample weights",NA,-0.083677453097257,0.0239521557023265,0.000489044565321139
"PSA","IPTW","ATT",NA,"40/60","~3","Raw","Yes","Original","trees",NA,NA,NA,-0.0462343653418623,0.0227277519701343,0.0420925675932219
"PSA","IPTW","ATT",NA,"40/60","~3","Raw","Yes","Original","trees",NA,"Sample weights",NA,-0.0793577413803352,0.0241897026740265,0.00105846495152912
"PSA","IPTW","ATT",NA,"40/60","~3","Within-sex SS","No","Original","trees",NA,NA,NA,0.99862707375767,0.785582992002351,0.203839406092825
"PSA","IPTW","ATT",NA,"40/60","~3","Within-sex SS","No","Original","trees",NA,"Sample weights",NA,2.23369748053693,0.811138172935798,0.00595572732565933
"PSA","IPTW","ATT",NA,"40/60","~3","Within-sex SS","Yes","Original","trees",NA,NA,NA,1.01481721908178,0.79662614913993,0.202893477256714
"PSA","IPTW","ATT",NA,"40/60","~3","Within-sex SS","Yes","Original","trees",NA,"Sample weights",NA,2.2687484166326,0.817491923222995,0.0055826202543086
"PSA","IPTW","ATE",NA,"40/60","~1.5","Raw","No","Expanded","trees",NA,NA,NA,-0.000859033977368904,0.0220121245943029,0.968874652589542
"PSA","IPTW","ATE",NA,"40/60","~1.5","Raw","No","Expanded","trees",NA,"Sample weights",NA,-0.0334154299512442,0.0259484409969825,0.198004116263085
"PSA","IPTW","ATE",NA,"40/60","~1.5","Raw","Yes","Expanded","trees",NA,NA,NA,0.00942122645743738,0.0233795966077283,0.687028413085778
"PSA","IPTW","ATE",NA,"40/60","~1.5","Raw","Yes","Expanded","trees",NA,"Sample weights",NA,-0.0151599200808317,0.0286343934671735,0.596584032602696
"PSA","IPTW","ATE",NA,"40/60","~1.5","Within-sex SS","No","Expanded","trees",NA,NA,NA,-0.657254449956521,0.754991333787195,0.384127603967543
"PSA","IPTW","ATE",NA,"40/60","~1.5","Within-sex SS","No","Expanded","trees",NA,"Sample weights",NA,0.296788676675017,0.871849352339218,0.733588574162774
"PSA","IPTW","ATE",NA,"40/60","~1.5","Within-sex SS","Yes","Expanded","trees",NA,NA,NA,-1.09244431587895,0.808346209480764,0.176754006324216
"PSA","IPTW","ATE",NA,"40/60","~1.5","Within-sex SS","Yes","Expanded","trees",NA,"Sample weights",NA,-0.336467754988851,0.948120784934314,0.722730646669551
"PSA","IPTW","ATT",NA,"40/60","~1.5","Raw","No","Expanded","trees",NA,NA,NA,0.0214359214815879,0.0250584139011546,0.392429357361439
"PSA","IPTW","ATT",NA,"40/60","~1.5","Raw","No","Expanded","trees",NA,"Sample weights",NA,-0.000674892201591046,0.0279359566602481,0.980728979523682
"PSA","IPTW","ATT",NA,"40/60","~1.5","Raw","Yes","Expanded","trees",NA,NA,NA,0.0204515193167923,0.0250381488542154,0.41416227596188
"PSA","IPTW","ATT",NA,"40/60","~1.5","Raw","Yes","Expanded","trees",NA,"Sample weights",NA,0.00259523738835646,0.0291049966141009,0.928960036813359
"PSA","IPTW","ATT",NA,"40/60","~1.5","Within-sex SS","No","Expanded","trees",NA,NA,NA,-1.39612392342865,0.864072712447075,0.106337991363901
"PSA","IPTW","ATT",NA,"40/60","~1.5","Within-sex SS","No","Expanded","trees",NA,"Sample weights",NA,-0.642335167355395,0.960519241215786,0.503755579370544
"PSA","IPTW","ATT",NA,"40/60","~1.5","Within-sex SS","Yes","Expanded","trees",NA,NA,NA,-1.54658568360616,0.891224526979808,0.0828851909726967
